ID_prestamo;Monto actual del préstamo;Fechas;Término;Puntaje de crédito; Ingresos anuales ;Años en el trabajo;Garantía;Objetivo;Deuda Mensual;Años de Historial de Crédito;Meses desde el último moroso;Número de cuentas abiertas;Saldo de crédito actual;Quiebras;
A47B2200/0078;2500000;13/6/2022;Short Term;745;$ 3.373.887;9 years;Home Mortgage;Para hogar;5482,64;23,3;NA;6;786049;0;
A47B2200/0079;2500000;9/5/2022;Short Term;750;$ 5.601.960;2 years;Home Mortgage;Para hogar;3968,15;14,9;NA;7;84132;0;
A47B2200/008;172942;8/9/2022;Short Term;755;$ 5.601.960;5 years;Home Mortgage;Consolidación de la deuda;12536,58;26,2;NA;13;120859;1;
A47B2200/0081;618772;5/4/2022;Long Term;718;$ 2.099.405;10+ years;Home Mortgage;Consolidación de la deuda;21343,84;26,4;13;24;654037;0;
A47B2200/0082;55770;27/12/2022;Short Term;728;$ 423.776;4 years;Rent;Otros;2849,81;13;72;3;19209;0;
A47B2200/0083;375804;8/11/2022;Short Term;723;$ 1.669.188;10+ years;Home Mortgage;Consolidación de la deuda;17526,36;16,2;NA;8;396511;0;
A47B2200/0084;2500000;25/12/2022;Short Term;734;$ 1.351.413;10+ years;Rent;Consolidación de la deuda;8941,97;14,2;NA;20;176928;0;
A47B2200/0085;108724;3/5/2022;Short Term;698;$ 938.980;1 year;Home Mortgage;Para hogar;10485,15;6;NA;7;98591;0;
A47B2200/0086;652938;27/9/2022;Long Term;717;$ 1.597.729;10+ years;Rent;Consolidación de la deuda;45402,02;20,4;NA;21;883234;0;
A47B2200/0087;172700;8/6/2022;Long Term;699;$ 5.601.960;9 years;Home Mortgage;Consolidación de la deuda;41717,16;29;44;14;429856;0;
A47B2200/0088;251108;13/7/2022;Short Term;749;$ 1.861.430;10+ years;Home Mortgage;Consolidación de la deuda;14022,76;21;46;11;1818490;0;
A47B2200/0089;401918;19/4/2022;Short Term;740;$ 1.344.782;7 years;Rent;Préstamo comercial;21404,45;24,4;NA;3;310555;0;
A47B2200/009;752840;27/6/2022;Long Term;690;$ 2.034.102;2 years;Rent;Consolidación de la deuda;29155,5;31;4;10;225682;0;
A47B2200/0091;496342;31/1/2022;Long Term;739;$ 964.345;3 years;Rent;Consolidación de la deuda;11973,8;17,9;NA;6;168207;0;
A47B2200/0092;263582;29/8/2022;Short Term;721;$ 650.370;10+ years;Own Home;Consolidación de la deuda;11977,6;12,5;NA;9;179227;0;
A47B2200/0093;197164;23/1/2022;Short Term;730;$ 1.365.701;10+ years;Home Mortgage;Consolidación de la deuda;31297,56;19,6;19;11;383154;0;
A47B2200/0094;358226;22/12/2022;Long Term;653;$ 1.048.800;10+ years;Home Mortgage;Otros;26482,2;27,5;NA;16;353723;0;
A47B2200/0095;133848;20/3/2022;Short Term;653;$ 731.899;< 1 year;Rent;Consolidación de la deuda;15666,45;8,3;NA;7;301416;0;
A47B2200/0096;610522;5/8/2022;Long Term;653;$ 414.998;5 years;Home Mortgage;Consolidación de la deuda;18529,56;16,5;NA;8;76836;0;
A47B2200/0097;286220;11/8/2022;Long Term;660;$ 1.806.444;< 1 year;Rent;Consolidación de la deuda;29505,29;12,5;23;17;163438;0;
A47B2200/0098;2500000;6/6/2022;Short Term;722;$ 1.243.094;3 years;Home Mortgage;major_purchase;13155,98;20,8;40;11;105773;0;
A47B2200/01;154220;24/3/2022;Short Term;734;$ 808.640;5 years;Rent;Consolidación de la deuda;11523,12;20,1;NA;8;244720;0;
A47B2200/02;116314;2/11/2022;Short Term;729;$ 459.192;5 years;Home Mortgage;Consolidación de la deuda;7729,77;18,3;NA;9;72219;0;
A47B2200/03;220638;19/2/2022;Short Term;723;$ 1.048.040;1 year;Rent;Consolidación de la deuda;27336,06;13,5;NA;10;270275;0;
A47B2200/04;2500000;16/2/2022;Short Term;724;$ 2.107.252;10+ years;Home Mortgage;Consolidación de la deuda;16471,67;21,3;17;10;175237;0;
A47B2200/05;66682;12/8/2022;Short Term;736;$ 806.132;2 years;Rent;Comprar vehículo;11487,4;12,5;NA;7;230831;0;
A47B2200/06;449108;9/2/2022;Short Term;715;$ 1.260.574;2 years;Home Mortgage;Para hogar;15977,67;16,2;16;21;259711;0;
A47B2200/07;80058;7/1/2022;Short Term;690;$ 8.715.016;10+ years;Rent;Otros;6718,21;16,2;NA;6;131594;0;
A47B2200/08;391534;13/9/2022;Short Term;741;$ 2.169.458;6 years;Rent;Otros;6150,87;18,8;NA;5;93632;0;
A47B2200/09;2500000;15/9/2022;Short Term;710;$ 1.427.280;10+ years;Home Mortgage;Consolidación de la deuda;3496,76;21,8;NA;3;145711;0;
A47B2200/11;415206;30/6/2022;Short Term;704;$ 2.349.825;< 1 year;Home Mortgage;Para hogar;33093,44;20,3;6;20;210729;0;
A47B2200/12;2500000;24/3/2022;Short Term;694;$ 967.385;< 1 year;Rent;Otros;12011,61;17,4;NA;19;239343;0;
A47B2200/13;649880;31/7/2022;Long Term;708;$ 3.453.858;2 years;Home Mortgage;Consolidación de la deuda;10678,19;27;34;7;39995;0;
A47B2200/14;224686;16/8/2022;Short Term;698;$ 579.234;5 years;Home Mortgage;Consolidación de la deuda;8012,68;14,7;NA;10;200241;0;
A47B2210/00;350482;23/10/2022;Long Term;698;$ 5.897.828;4 years;Rent;Otros;41714,88;11;NA;7;206473;0;
A47B2210/0002;262922;20/7/2022;Long Term;708;$ 4.231.528;< 1 year;Home Mortgage;Consolidación de la deuda;34532,88;12,7;15;23;204421;0;
A47B2210/0005;2500000;20/10/2022;Short Term;698;$ 2.565.228;< 1 year;Rent;Otros;10577,87;9,5;NA;9;191159;0;
A47B2210/0008;83160;25/9/2022;Short Term;708;$ 898.928;6 years;Home Mortgage;Consolidación de la deuda;8300,15;16;49;9;109345;0;
A47B2210/001;397056;18/12/2022;Short Term;694;$ 767.372;6 years;Rent;Consolidación de la deuda;6062,33;10,1;NA;14;323836;0;
A47B2210/0013;338162;28/7/2022;Short Term;750;$ 2.433.672;2 years;Home Mortgage;Consolidación de la deuda;19205,77;22,6;31;8;344033;0;
A47B2210/0016;777854;25/1/2022;Short Term;741;$ 3.838.760;10+ years;Home Mortgage;Consolidación de la deuda;66858,34;27,7;2;12;1332489;0;
A47B2210/0018;215468;28/1/2022;Long Term;560;$ 614.080;3 years;Rent;Consolidación de la deuda;7113,22;7,2;NA;3;59679;0;
A47B2210/0021;328394;14/1/2022;Long Term;694;$ 1.172.224;6 years;Home Mortgage;Consolidación de la deuda;17388,04;18,8;36;24;345496;0;
A47B2210/0024;107910;27/11/2022;Short Term;694;$ 958.227;5 years;Home Mortgage;Consolidación de la deuda;21213,69;20,6;NA;9;322259;0;
A47B2210/0027;434104;3/1/2022;Short Term;560;$ 555.826;10+ years;Home Mortgage;Consolidación de la deuda;27105,78;33,1;14;11;747574;0;
A47B2210/0029;314688;23/6/2022;Short Term;590;$ 153.425;10+ years;Rent;Consolidación de la deuda;8941,59;15,8;NA;10;389120;0;
A47B2210/0032;181346;6/1/2022;Short Term;585;$ 248.976;10+ years;Home Mortgage;Consolidación de la deuda;34515,21;14,5;8;8;73378;0;
A47B2210/0035;172392;30/11/2022;Short Term;655;$ 651.377;< 1 year;Rent;Consolidación de la deuda;6008,94;9,8;NA;2;214415;0;
A47B2210/0037;266222;16/7/2022;Long Term;725;$ 1.053.778;10+ years;Own Home;Consolidación de la deuda;17826,56;15,8;NA;9;175788;1;
A47B2210/004;359700;9/3/2022;Short Term;747;$ 1.262.056;6 years;Rent;Consolidación de la deuda;18509,99;10,9;NA;7;84360;0;
A47B2210/0043;169400;1/9/2022;Short Term;701;$ 943.825;3 years;Rent;Otros;5364,08;15,9;NA;9;148732;1;
A47B2210/0045;258148;29/1/2022;Short Term;729;$ 928.910;10+ years;Rent;Consolidación de la deuda;5759,28;15,2;52;4;0;0;
A47B2210/0048;337304;18/12/2022;Short Term;721;$ 873.905;1 year;Home Mortgage;Consolidación de la deuda;20900,76;27,7;7;15;218177;0;
A47B2210/0051;268246;1/10/2022;Short Term;747;$ 1.405.468;6 years;Rent;Consolidación de la deuda;12649,25;11,5;NA;9;243580;0;
A47B2210/0054;262592;21/9/2022;Short Term;778;$ 219.422;10+ years;Home Mortgage;Consolidación de la deuda;5611,65;24,9;NA;10;238545;0;
A47B2210/0056;264044;19/6/2022;Short Term;750;$ 1.045.209;3 years;Rent;Consolidación de la deuda;14284,58;13;NA;14;253688;0;
A47B2210/0059;257554;6/8/2022;Short Term;722;$ 1.575.594;9 years;Rent;Consolidación de la deuda;14705,43;10,7;20;5;85614;0;
A47B2210/0062;243738;27/5/2022;Long Term;665;$ 1.103.957;10+ years;Home Mortgage;Préstamo comercial;3403,85;14,5;19;4;2812;0;
A47B2210/0064;539990;6/10/2022;Short Term;747;$ 3.227.169;1 year;Rent;Consolidación de la deuda;47600,89;18;NA;8;629299;0;
A47B2210/0067;110902;22/9/2022;Short Term;698;$ 574.674;< 1 year;Home Mortgage;Otros;6129,78;14;NA;5;1748;0;
A47B2210/007;191224;5/10/2022;Short Term;708;$ 960.165;7 years;Rent;Consolidación de la deuda;12082,1;13,7;NA;11;37544;2;
A47B2210/0072;163460;1/3/2022;Short Term;730;$ 1.901.159;2 years;Rent;Consolidación de la deuda;35171,28;25,5;NA;17;629926;0;
A47B2210/0075;263604;16/10/2022;Long Term;715;$ 1.081.385;10+ years;Rent;Consolidación de la deuda;33522,65;17,2;20;9;78641;0;
A47B2210/0078;329186;19/12/2022;Short Term;712;$ 3.116.855;9 years;Rent;Consolidación de la deuda;16412,01;10;NA;7;385301;0;
A47B2210/0081;123112;21/10/2022;Short Term;731;$ 1.836.597;10+ years;Home Mortgage;Consolidación de la deuda;32905,53;19,7;46;18;208278;0;
A47B2210/0083;156574;5/8/2022;Short Term;750;$ 556.339;4 years;Rent;Otros;8034,53;11,2;NA;7;72352;0;
A47B2210/0091;148104;23/5/2022;Short Term;769;$ 723.919;< 1 year;Rent;Consolidación de la deuda;8655,26;20,5;NA;6;258932;0;
A47B2210/0094;22272800;29/11/2022;Long Term;798;$ 2.004.177,00;10+ years;Home Mortgage;Consolidación de la deuda;10098,69;15,7;43;7;151829;0;
A47B2210/0097;145904;13/9/2022;Short Term;701;$ 468.407;2 years;Rent;Consolidación de la deuda;8352,97;5,3;NA;10;93347;0;
A47B2210/01;86724;16/6/2022;Short Term;3 years;$ 842.612;6 years;Home Mortgage;Facturas médicas;4999,47;22,5;35;3;0;0;
A47B2210/02;2500000;28/2/2022;Long Term;733;$ 944.870;3 years;Rent;Préstamo comercial;9180,99;26;31;7;25327;0;
A47B2210/03;112244;21/3/2022;Short Term;738;$ 765.814;2 years;Home Mortgage;Consolidación de la deuda;8104,83;13,9;57;7;36974;0;
A47B2210/04;603548;3/8/2022;Short Term;731;$ 1.298.327;10+ years;Rent;Consolidación de la deuda;33972,95;36;54;16;200906;0;
A47B2210/05;779790;17/2/2022;Short Term;693;$ 1.654.748;4 years;Home Mortgage;Para hogar;10204,33;7,6;68;15;104956;0;
A47B2210/06;379082;6/6/2022;Long Term;655;$ 2.011.169;10+ years;Home Mortgage;Para hogar;15214,63;17;27;8;46341;0;
A47B2210/07;393932;29/10/2022;Short Term;617;$ 2.367.590;10+ years;Rent;Consolidación de la deuda;21622,95;15,9;NA;17;247323;0;
A47B2210/08;91300;30/11/2022;Short Term;579;$ 2.724.011;6 years;Rent;Otros;2459,55;20,6;52;5;2033;1;
A47B2210/09;467038;9/9/2022;Short Term;717;$ 2.650.576;10+ years;Rent;Consolidación de la deuda;18841,16;21;39;10;263530;0;
A47B2210/091;260678;18/10/2022;Long Term;740;$ 1.031.833;7 years;Own Home;Para hogar;25279,88;16,3;NA;17;309567;0;
A47B2210/092;346368;24/5/2022;Long Term;721;$ 679.421;7 years;Rent;Consolidación de la deuda;19193,61;27,6;NA;12;416062;0;
A47B2210/094;437756;19/1/2022;Short Term;692;$ 1.512.248;10+ years;Rent;Otros;21423,45;28,9;12;25;280288;0;
A47B2210/095;131406;15/6/2022;Short Term;663;$ 2.345.075;10+ years;Rent;Consolidación de la deuda;5808,68;16,2;64;7;152950;1;
A47B2210/097;241450;11/12/2022;Short Term;634;$ 3.177.902;3 years;Home Mortgage;Para hogar;11671,89;12,3;NA;10;231268;0;
A47B2210/098;551980;10/5/2022;Short Term;605;$ 4.010.729;< 1 year;Home Mortgage;Préstamo comercial;16255,83;21,3;24;5;0;0;
A47B2210/15;224818;10/3/2022;Short Term;705;$ 1.459.922;10+ years;Home Mortgage;Consolidación de la deuda;43675,68;16,9;NA;15;259103;0;
A47B2210/16;383306;1/9/2022;Short Term;700;$ 1.168.386;8 years;Rent;Consolidación de la deuda;8831,01;16,9;NA;7;79040;0;
A47B2210/17;90464;24/1/2022;Short Term;749;$ 1.651.765;10+ years;Home Mortgage;Facturas médicas;14177,61;15,3;NA;10;207309;0;
A47B2210/175;2500000;14/5/2022;Short Term;733;$ 458.527;3 years;Own Home;Otros;3503,79;19,7;11;7;159790;NA;
A47B2210/19;215842;17/9/2022;Short Term;704;$ 5.592.270;< 1 year;Home Mortgage;Otros;31689,53;26,9;28;5;867806;0;
A47B2220/00;427966;6/6/2022;Long Term;714;$ 1.058.794;1 year;Rent;Consolidación de la deuda;27440,56;12,9;NA;10;310992;0;
A47B2220/0002;354090;26/12/2022;Short Term;724;$ 1.449.643;10+ years;Rent;Consolidación de la deuda;17711,23;14;40;9;209722;0;
A47B2220/0005;42944;6/11/2022;Short Term;734;$ 927.428;3 years;Home Mortgage;Consolidación de la deuda;12703,78;10,1;30;11;209342;0;
A47B2220/0008;92554;12/7/2022;Long Term;744;$ 405.213;< 1 year;Rent;Consolidación de la deuda;12626,45;13,8;NA;9;71858;0;
A47B2220/0011;64592;31/3/2022;Short Term;754;$ 117.002;10+ years;Rent;Consolidación de la deuda;560,31;17,9;47;2;28804;0;
A47B2220/0013;217690;21/5/2022;Short Term;728;$ 639.217;7 years;Rent;Consolidación de la deuda;11505,83;20;32;6;83600;1;
A47B2220/0016;560340;25/10/2022;Short Term;628;$ 1.161.432;2 years;Home Mortgage;Consolidación de la deuda;26519,44;14;NA;10;538764;0;
A47B2220/0019;225390;21/9/2022;Short Term;628;$ 1.683.647;10+ years;Home Mortgage;Para hogar;12490,41;15;NA;11;148314;0;
A47B2220/0022;219318;26/5/2022;Short Term;720;$ 947.055;1 year;Home Mortgage;Para hogar;21387,73;12,4;NA;12;538422;0;
A47B2220/0025;327360;16/3/2022;Short Term;715;$ 1.546.296;10+ years;Rent;Consolidación de la deuda;24869,48;12,1;8;14;227449;0;
A47B2220/0027;328944;20/7/2022;Short Term;710;$ 2.145.537;7 years;Home Mortgage;Consolidación de la deuda;15378,6;22;NA;11;450034;0;
A47B2220/003;443080;29/9/2022;Short Term;675;$ 860.985;10+ years;Rent;Consolidación de la deuda;20663,64;15,9;NA;11;338827;0;
A47B2220/0033;104148;28/6/2022;Short Term;704;$ 599.678;7 years;Home Mortgage;Para hogar;17090,69;9,9;NA;10;240597;0;
A47B2220/0036;488642;15/8/2022;Long Term;689;$ 959.120;6 years;Own Home;Consolidación de la deuda;10710,11;13;62;10;119890;0;
A47B2220/0038;335082;17/6/2022;Short Term;743;$ 1.736.334;10+ years;Home Mortgage;Consolidación de la deuda;14758,82;21,5;NA;16;386175;0;
A47B2220/0041;547756;15/11/2022;Short Term;704;$ 1.129.607;5 years;Home Mortgage;Para hogar;18544,19;14,9;12;7;173071;0;
A47B2220/0044;134244;24/9/2022;Short Term;665;$ 522.880;1 year;Home Mortgage;Consolidación de la deuda;14617,84;19,7;50;15;157605;0;
A47B2220/0047;203324;4/12/2022;Short Term;725;$ 730.835;6 years;Rent;Consolidación de la deuda;17113,87;15,9;NA;6;68039;0;
A47B2220/005;382646;14/1/2022;Short Term;714;$ 874.760;7 years;Rent;Consolidación de la deuda;16911,9;14;NA;11;250401;0;
A47B2220/0052;452210;11/12/2022;Short Term;711;$ 855.475;3 years;Home Mortgage;Consolidación de la deuda;7271,49;22,1;NA;9;341981;0;
A47B2220/0055;215710;12/7/2022;Short Term;3 years;$ 554.078;2 years;Rent;Consolidación de la deuda;5633,12;10,3;NA;11;213826;0;
A47B2220/0058;193336;24/8/2022;Short Term;703;$ 853.803;6 years;Own Home;Consolidación de la deuda;17787,61;11,3;NA;6;264537;0;
A47B2220/0061;336050;1/5/2022;Short Term;700;$ 1.182.142;10+ years;Rent;Consolidación de la deuda;20786;23,8;NA;9;527478;0;
A47B2220/0063;64746;31/1/2022;Short Term;696;$ 309.757;3 years;Own Home;Para hogar;1024,67;50,9;NA;8;10051;0;
A47B2220/0066;178574;16/12/2022;Short Term;692;$ 470.212;4 years;Rent;Otros;5642,43;9,7;NA;8;182628;0;
A47B2220/0069;520036;25/1/2022;Long Term;689;$ 5.651.360;10+ years;Home Mortgage;Consolidación de la deuda;58161,85;15,4;NA;13;454005;0;
A47B2220/0072;266508;5/10/2022;Long Term;685;$ 1.112.469;10+ years;Home Mortgage;Consolidación de la deuda;11773,54;22,5;52;11;246164;0;
A47B2220/0075;120846;3/7/2022;Short Term;682;$ 1.138.518;8 years;Home Mortgage;Consolidación de la deuda;24857,7;22,2;56;8;264233;0;
A47B2220/0077;45056;10/2/2022;Short Term;678;$ 2.237.003;10+ years;Rent;VIaje (pequeño);17765,57;15,9;51;9;415074;0;
A47B2220/008;507848;20/12/2022;Short Term;674;$ 992.009;3 years;Own Home;Consolidación de la deuda;17773,55;36,5;44;6;600875;0;
A47B2220/0083;177298;31/3/2022;Short Term;671;$ 1.309.334;4 years;Home Mortgage;Comprar vehículo;12493,45;6,7;NA;7;104975;0;
A47B2220/0086;107800;13/5/2022;Short Term;667;$ 938.942;< 1 year;Rent;Consolidación de la deuda;8372,16;9;NA;11;115197;0;
A47B2220/0088;107800;19/6/2022;Short Term;663;$ 284.221;3 years;Own Home;Consolidación de la deuda;4523,71;25,5;15;10;140923;0;
A47B2220/0091;2500000;17/9/2022;Long Term;660;$ 637.412;1 year;Home Mortgage;Consolidación de la deuda;11526,35;10;52;12;272194;0;
A47B2220/0094;93610;13/5/2022;Short Term;656;$ 990.603;10+ years;Home Mortgage;Consolidación de la deuda;19458,47;14,7;41;11;401185;0;
A47B2220/0097;131428;15/3/2022;Short Term;652;$ 908.086;6 years;Rent;Comprar vehículo;19561,45;14;NA;11;81092;0;
A47B2220/01;436766;10/5/2022;Long Term;713;$ 1.062.898;2 years;Home Mortgage;Consolidación de la deuda;9743,01;26,4;NA;8;495881;0;
A47B2220/02;66968;13/9/2022;Short Term;715;$ 1.156.758;10+ years;Rent;Otros;11567,58;16,7;8;9;160170;0;
A47B2220/03;537614;5/8/2022;Long Term;692;$ 1.592.979;10+ years;Rent;Consolidación de la deuda;21770,77;15,9;33;7;112309;0;
A47B2220/04;2500000;27/6/2022;Long Term;676;$ 1.133.388;3 years;Rent;Préstamo comercial;11239,45;10,2;NA;9;484101;0;
A47B2220/05;359502;4/4/2022;Short Term;659;$ 3.034.180;10+ years;Home Mortgage;Consolidación de la deuda;11986,91;15,1;NA;8;510188;0;
A47B2220/06;318582;12/7/2022;Long Term;643;$ 2.852.141;1 year;Rent;Consolidación de la deuda;18553,88;14,1;9;12;250838;0;
A47B2220/07;268708;24/1/2022;Short Term;626;$ 2.670.102;10+ years;Home Mortgage;Consolidación de la deuda;28853,02;28,2;NA;20;387866;1;
A47B2220/08;303248;13/9/2022;Long Term;610;$ 2.488.063;6 years;Home Mortgage;Para hogar;6304,39;10,9;68;11;165205;0;
A47B2220/09;175186;1/5/2022;Short Term;593;$ 2.306.024;7 years;Rent;Consolidación de la deuda;12687,06;15,9;51;15;170544;0;
A47B2220/11;758230;14/10/2022;Long Term;577;$ 2.123.985;10+ years;Home Mortgage;Consolidación de la deuda;39825,9;22,6;NA;10;597132;0;
A47B2220/12;178860;5/10/2022;Short Term;560;$ 1.941.946;4 years;Rent;Consolidación de la deuda;8070,63;29,4;NA;19;235068;0;
A47B2220/13;155496;11/5/2022;Short Term;569;$ 1.759.907;10+ years;Rent;Consolidación de la deuda;9844,09;13,1;NA;13;134482;0;
A47B2230/00;275638;12/1/2022;Short Term;721;$ 1.671.259;< 1 year;Rent;Consolidación de la deuda;30778,86;16,4;6;15;144666;0;
A47B2230/0003;64812;8/8/2022;Short Term;735;$ 1.209.046;10+ years;Rent;Otros;14669,71;17,5;NA;9;120346;1;
A47B2230/0007;540606;9/10/2022;Short Term;699;$ 1.307.181;4 years;Rent;Consolidación de la deuda;18659,9;22,7;38;17;648869;0;
A47B2230/0011;339152;17/6/2022;Short Term;699;$ 1.031.751;10+ years;Rent;Consolidación de la deuda;10551,84;29;71;10;372970;0;
A47B2230/0014;372812;1/11/2022;Short Term;747;$ 1.196.392;3 years;Home Mortgage;Consolidación de la deuda;13658,91;29,4;20;19;406638;0;
A47B2230/0018;206360;11/8/2022;Short Term;699;$ 946.485;3 years;Home Mortgage;Consolidación de la deuda;18299,47;12,8;40;13;98591;0;
A47B2230/0022;357984;7/6/2022;Short Term;744;$ 1.024.119;9 years;Home Mortgage;Consolidación de la deuda;23298,75;17;35;19;377112;0;
A47B2230/0025;314864;26/12/2022;Long Term;693;$ 543.856;10+ years;Home Mortgage;Consolidación de la deuda;9744,15;14,2;2;11;201172;0;
A47B2230/0029;132330;20/1/2022;Short Term;692;$ 761.900;< 1 year;Rent;Consolidación de la deuda;10730,06;7,4;NA;7;91295;0;
A47B2230/0033;86482;26/4/2022;Short Term;658;$ 699.124;10+ years;Rent;Facturas médicas;775,01;22,5;131;3;69179;0;
A47B2230/0037;462242;25/6/2022;Long Term;734;$ 2.053.026;8 years;Home Mortgage;Préstamo comercial;1197,57;24;44;7;33972;0;
A47B2230/004;2500000;7/1/2022;Short Term;714;$ 1.335.852;8 years;Home Mortgage;Consolidación de la deuda;23488,75;17,3;42;12;94582;0;
A47B2230/0044;326348;20/9/2022;Short Term;746;$ 1.240.073;< 1 year;Home Mortgage;Consolidación de la deuda;8215,6;21,4;27;7;93955;0;
A47B2230/0048;320452;19/10/2022;Short Term;739;$ 1.120.050;< 1 year;Rent;Comprar casa;19134,14;17,6;NA;18;171247;0;
A47B2230/0051;185328;30/11/2022;Short Term;720;$ 1.035.595;2 years;Rent;Consolidación de la deuda;16569,52;17,8;NA;11;334286;0;
A47B2230/0055;218790;22/3/2022;Short Term;715;$ 1.445.501;10+ years;Home Mortgage;Consolidación de la deuda;23248,59;14,2;NA;11;395675;0;
A47B2230/0059;2500000;3/5/2022;Short Term;712;$ 986.518;10+ years;Home Mortgage;Comprar casa;14880,04;38,5;14;5;242022;0;
A47B2230/0062;404624;2/6/2022;Short Term;693;$ 986.518;7 years;Rent;Consolidación de la deuda;14618,41;27;28;19;298357;0;
A47B2230/0066;143594;1/4/2022;Short Term;700;$ 659.338;9 years;Rent;Consolidación de la deuda;13900,97;10,8;60;6;132848;0;
A47B2230/007;522148;1/10/2022;Short Term;751;$ 2.140.160;10+ years;Home Mortgage;Consolidación de la deuda;34599,19;18,9;NA;14;587404;0;
A47B2230/0074;257048;11/8/2022;Short Term;740;$ 1.158.240;10+ years;Home Mortgage;Consolidación de la deuda;17856,2;17;24;9;221692;0;
A47B2230/0077;430430;1/3/2022;Long Term;743;$ 1.452.075;3 years;Rent;Consolidación de la deuda;38117,04;19,3;NA;18;206549;0;
A47B2230/0081;490578;10/12/2022;Short Term;740;$ 1.264.127;10+ years;Rent;Consolidación de la deuda;14116,05;14,8;NA;5;281599;0;
A47B2230/0085;108284;26/8/2022;Short Term;724;$ 748.068;10+ years;Home Mortgage;Consolidación de la deuda;15522,43;17,8;NA;7;30457;0;
A47B2230/0088;331958;20/12/2022;Short Term;747;$ 1.528.968;3 years;Rent;Consolidación de la deuda;11569,1;16,4;73;13;309415;0;
A47B2230/0092;134310;25/1/2022;Short Term;722;$ 1.546.600;6 years;Own Home;Consolidación de la deuda;9395,69;13,1;NA;19;69084;1;
A47B2230/0096;91542;17/1/2022;Short Term;704;$ 564.699;1 year;Rent;Consolidación de la deuda;4875,21;12;58;3;14079;0;
A47B2230/01;388344;4/3/2022;Long Term;718;$ 954.180;10+ years;Home Mortgage;Consolidación de la deuda;18049,81;15,9;NA;10;329764;0;
A47B2230/02;495110;5/1/2022;Short Term;713;$ 857.052;3 years;Home Mortgage;Consolidación de la deuda;3728,18;11,4;31;4;2147;0;
A47B2230/03;538604;4/9/2022;Long Term;721;$ 1.084.330;10+ years;Home Mortgage;Consolidación de la deuda;26747,06;16,5;51;6;243523;0;
